#gene_id	GO
SpGA2022_053416-R0	GO:0005509,GO:0009523,GO:0009654,GO:0015979,GO:0019898
SpGA2022_011512-R0	NA
SpGA2022_053417-R0	GO:0003712,GO:0006357,GO:0016592
SpGA2022_011514-R0	GO:0016787
SpGA2022_053418-R0	NA
SpGA2022_053419-R0	GO:0016020,GO:0016192
SpGA2022_011516-R0	NA
SpGA2022_011517-R0	NA
SpGA2022_011519-R0	NA
SpGA2022_053420-R0	GO:0005515,GO:0080037,GO:2000762
SpGA2022_053421-R0	GO:0005515,GO:0080037,GO:2000762
SpGA2022_053422-R0	GO:0005515,GO:0080037,GO:2000762
SpGA2022_011521-R0	NA
SpGA2022_011522-R0	GO:0005887,GO:0009306
SpGA2022_053423-R0	GO:0003860
SpGA2022_053424-R0	GO:0016757
SpGA2022_011524-R0	NA
SpGA2022_011526-R0	NA
SpGA2022_053425-R0	NA
SpGA2022_053426-R0	GO:0016020
SpGA2022_011529-R0	NA
SpGA2022_011530-R0	NA
SpGA2022_011531-R0	GO:0015098,GO:0015689
SpGA2022_011532-R0	NA
SpGA2022_053427-R0	GO:0005515
SpGA2022_053428-R0	GO:0005669,GO:0006352,GO:0046982
SpGA2022_011536-R0	NA
SpGA2022_011537-R0	NA
SpGA2022_011538-R0	GO:0008271,GO:0008272,GO:0015116,GO:0016020,GO:0016021,GO:0055085
SpGA2022_011539-R0	NA
SpGA2022_011540-R0	NA
SpGA2022_011541-R0	GO:0006408
SpGA2022_053429-R0	NA
SpGA2022_011543-R0	NA
SpGA2022_011544-R0	NA
SpGA2022_011545-R0	NA
SpGA2022_053430-R0	NA
SpGA2022_011547-R0	GO:0005085,GO:0032012
SpGA2022_011548-R0	NA
SpGA2022_011549-R0	NA
SpGA2022_011550-R0	GO:0045892
SpGA2022_011551-R0	GO:0016702
SpGA2022_011552-R0	GO:0016491,GO:0016620
SpGA2022_011553-R0	GO:0003700,GO:0006355,GO:0043565
SpGA2022_011554-R0	NA
SpGA2022_011556-R0	GO:0004672,GO:0005515,GO:0005524,GO:0006468
SpGA2022_053431-R0	NA
SpGA2022_011557-R0	NA
SpGA2022_011558-R0	NA
SpGA2022_053432-R0	NA
SpGA2022_011560-R0	NA
SpGA2022_011561-R0	NA
SpGA2022_011562-R0	GO:0005515
SpGA2022_011562-R1	GO:0005515
SpGA2022_011563-R0	GO:0003677,GO:0008270
SpGA2022_053434-R0	GO:0055085
SpGA2022_011565-R0	GO:0004553,GO:0005975
SpGA2022_011566-R0	NA
SpGA2022_053435-R0	NA
SpGA2022_011568-R0	GO:0016491
SpGA2022_011569-R0	NA
SpGA2022_011570-R0	GO:0010028,GO:0046422
SpGA2022_011571-R0	NA
SpGA2022_011572-R0	NA
SpGA2022_011573-R0	NA
SpGA2022_011574-R0	GO:0005506,GO:0016705,GO:0020037
SpGA2022_011575-R0	NA
SpGA2022_011576-R0	NA
SpGA2022_053436-R0	GO:0005506,GO:0016705,GO:0020037
SpGA2022_011578-R0	GO:0005506,GO:0016705,GO:0020037
SpGA2022_011579-R0	GO:0005506,GO:0016705,GO:0020037
SpGA2022_011580-R0	GO:0004864,GO:0009966,GO:0043666
SpGA2022_053437-R0	GO:0004672,GO:0005515,GO:0005524,GO:0006468
SpGA2022_011581-R0	GO:0003676
SpGA2022_011583-R0	NA
SpGA2022_011584-R0	GO:0005515
SpGA2022_011585-R0	NA
SpGA2022_011586-R0	NA
SpGA2022_053438-R0	GO:0003924,GO:0005525
SpGA2022_053439-R0	GO:0004672,GO:0005515,GO:0005524,GO:0006468
SpGA2022_011589-R0	GO:0006886,GO:0006888,GO:0008270,GO:0030127
SpGA2022_011589-R1	NA
SpGA2022_011590-R0	NA
SpGA2022_053441-R0	GO:0005515
SpGA2022_053442-R0	GO:0005515
SpGA2022_053443-R0	NA
SpGA2022_053444-R0	GO:0005634
SpGA2022_011594-R0	NA
SpGA2022_053445-R0	GO:0003677,GO:0005634
SpGA2022_011596-R0	NA
SpGA2022_011597-R0	NA
SpGA2022_011598-R0	NA
SpGA2022_053446-R0	NA
SpGA2022_011600-R0	NA
SpGA2022_011601-R0	NA
SpGA2022_011601-R1	GO:0005515
SpGA2022_011603-R0	NA
SpGA2022_053448-R0	GO:0016702
SpGA2022_053449-R0	GO:0004029,GO:0016491,GO:0016620
SpGA2022_011606-R0	NA
SpGA2022_011607-R0	GO:0003700,GO:0006355,GO:0043565
SpGA2022_011608-R0	NA
SpGA2022_011609-R0	NA
SpGA2022_011610-R0	GO:0003924,GO:0005525
SpGA2022_011611-R0	GO:0016020,GO:0022857,GO:0055085
SpGA2022_011612-R0	GO:0003700,GO:0006355,GO:0043565
SpGA2022_011613-R0	NA
SpGA2022_011614-R0	NA
SpGA2022_011615-R0	NA
SpGA2022_011616-R0	NA
SpGA2022_011617-R0	NA
SpGA2022_011617-R1	NA
SpGA2022_011618-R0	NA
SpGA2022_053451-R0	GO:0016787
SpGA2022_053452-R0	NA
SpGA2022_053453-R0	GO:0001510,GO:0008168
SpGA2022_011622-R0	NA
SpGA2022_053454-R0	NA
SpGA2022_011624-R0	NA
SpGA2022_053455-R0	GO:0003774,GO:0005515,GO:0005524,GO:0007015,GO:0016459
SpGA2022_053456-R0	GO:0003980,GO:0006486
SpGA2022_011627-R0	NA
SpGA2022_011628-R0	NA
SpGA2022_011629-R0	NA
SpGA2022_053457-R0	GO:0003924,GO:0005525
SpGA2022_053458-R0	NA
SpGA2022_053459-R0	GO:0003677
SpGA2022_011633-R0	GO:0016791
SpGA2022_011634-R0	NA
SpGA2022_011635-R0	NA
SpGA2022_011636-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_011637-R0	NA
SpGA2022_011638-R0	GO:0004672,GO:0004674,GO:0005524,GO:0006468
SpGA2022_011639-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_011640-R0	GO:0004672,GO:0004842,GO:0005524,GO:0006468,GO:0016567
SpGA2022_011641-R0	NA
SpGA2022_011642-R0	NA
SpGA2022_011643-R0	GO:0017119
SpGA2022_011644-R0	NA
SpGA2022_053460-R0	GO:0005515,GO:0005634,GO:0008270,GO:0016571,GO:0018024,GO:0034968
SpGA2022_011646-R0	GO:0008610
SpGA2022_011647-R0	NA
SpGA2022_053461-R0	GO:0016117,GO:0016705
SpGA2022_011649-R0	NA
SpGA2022_011650-R0	NA
SpGA2022_011651-R0	GO:0016788
SpGA2022_011652-R0	NA
SpGA2022_053462-R0	GO:0016788
SpGA2022_053463-R0	NA
SpGA2022_053464-R0	GO:0004553,GO:0005975
SpGA2022_011656-R0	NA
SpGA2022_011657-R0	GO:0016021
SpGA2022_011658-R0	NA
SpGA2022_011659-R0	NA
SpGA2022_053465-R0	GO:0003824,GO:0009690,GO:0016491,GO:0019139,GO:0050660,GO:0071949
SpGA2022_011662-R0	NA
SpGA2022_011663-R0	NA
SpGA2022_011664-R0	NA
SpGA2022_053466-R0	NA
SpGA2022_011666-R0	NA
SpGA2022_011667-R0	NA
SpGA2022_011668-R0	GO:0006355,GO:0008270,GO:0043565
SpGA2022_053467-R0	GO:0005509
SpGA2022_011670-R0	NA
SpGA2022_053468-R0	GO:0005515
SpGA2022_011672-R0	GO:0046983
SpGA2022_053469-R0	GO:0003723
SpGA2022_053470-R0	GO:0005506,GO:0009686,GO:0010241,GO:0016705,GO:0020037,GO:0052615
SpGA2022_011675-R0	NA
SpGA2022_011676-R0	NA
SpGA2022_011677-R0	GO:0016021
SpGA2022_053471-R0	GO:0005525
SpGA2022_011679-R0	NA
SpGA2022_011680-R0	NA
SpGA2022_011681-R0	GO:0016491,GO:0050661,GO:0051287
SpGA2022_011682-R0	GO:0000145,GO:0006887
SpGA2022_053472-R0	GO:0005515
SpGA2022_011684-R0	GO:0005385,GO:0016020,GO:0016021,GO:0030001,GO:0046873,GO:0055085,GO:0071577
SpGA2022_011684-R1	GO:0005385,GO:0016020,GO:0016021,GO:0030001,GO:0046873,GO:0055085,GO:0071577
SpGA2022_011685-R0	NA
SpGA2022_011686-R0	NA
SpGA2022_053474-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_011688-R0	GO:0016614,GO:0050660
SpGA2022_011689-R0	GO:0005509
SpGA2022_053475-R0	GO:0000166,GO:0000287,GO:0005524,GO:0015914,GO:0016021,GO:0016887,GO:0140326
SpGA2022_011691-R0	NA
SpGA2022_011692-R0	GO:0046872
SpGA2022_011693-R0	GO:0015035
SpGA2022_011694-R0	NA
SpGA2022_011695-R0	NA
SpGA2022_053476-R0	GO:0005515
SpGA2022_011697-R0	NA
SpGA2022_011698-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_011699-R0	NA
SpGA2022_011700-R0	GO:0004124,GO:0006535
SpGA2022_011701-R0	NA
SpGA2022_053477-R0	GO:0004144,GO:0008374,GO:0019432
SpGA2022_011703-R0	NA
SpGA2022_011704-R0	NA
SpGA2022_053478-R0	GO:0005515
SpGA2022_053479-R0	GO:0000786,GO:0003677,GO:0003691,GO:0006334
SpGA2022_011707-R0	GO:0003676,GO:0006139,GO:0008408
SpGA2022_011708-R0	NA
SpGA2022_011709-R0	GO:0046983
SpGA2022_011710-R0	GO:0005506,GO:0008610,GO:0016491
SpGA2022_011711-R0	NA
SpGA2022_053480-R0	GO:2000028
SpGA2022_011712-R0	NA
SpGA2022_011714-R0	NA
SpGA2022_053481-R0	GO:0006396,GO:0008173
SpGA2022_011716-R0	GO:0003735,GO:0005840,GO:0006412
SpGA2022_011717-R0	NA
SpGA2022_011718-R0	NA
SpGA2022_053482-R0	GO:0006508,GO:0008233
SpGA2022_011720-R0	NA
SpGA2022_053483-R0	GO:0005515
SpGA2022_011722-R0	GO:0003677,GO:0003678,GO:0005524,GO:0006270,GO:0032508,GO:0042555
SpGA2022_011723-R0	GO:0045739,GO:0070531,GO:0070552
SpGA2022_011724-R0	GO:0016791
SpGA2022_053484-R0	GO:0046872
SpGA2022_011727-R0	NA
SpGA2022_011727-R1	NA
SpGA2022_011728-R0	GO:0003735,GO:0005840,GO:0006412
SpGA2022_011729-R0	NA
SpGA2022_011730-R0	NA
SpGA2022_011731-R0	NA
SpGA2022_011732-R0	GO:0003677,GO:0006355
SpGA2022_053486-R0	GO:0015031
SpGA2022_011734-R0	NA
SpGA2022_011735-R0	NA
SpGA2022_011736-R0	GO:0003676,GO:0003723
SpGA2022_011737-R0	NA
SpGA2022_011738-R0	NA
SpGA2022_011739-R0	NA
SpGA2022_011740-R0	NA
SpGA2022_053487-R0	GO:0016791
SpGA2022_011742-R0	NA
SpGA2022_053488-R0	GO:0003677,GO:0006355
SpGA2022_011744-R0	GO:0005737,GO:0006535,GO:0009001
SpGA2022_053489-R0	GO:0005515,GO:0008270
SpGA2022_011746-R0	NA
SpGA2022_011747-R0	NA
SpGA2022_011748-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_011749-R0	NA
SpGA2022_053490-R0	GO:0008610,GO:0008780
SpGA2022_011751-R0	GO:0003676,GO:0003677,GO:0008270
SpGA2022_053491-R0	GO:0006812,GO:0015299,GO:0016021,GO:0055085
SpGA2022_011753	GO:0003676
SpGA2022_011753-R0	GO:0003676
SpGA2022_011754-R0	GO:0046872
SpGA2022_053492-R0	NA
SpGA2022_011756-R0	NA
SpGA2022_011756-R1	NA
SpGA2022_053494-R0	GO:0006623,GO:0030276
SpGA2022_011758-R0	GO:0012511,GO:0016021
SpGA2022_053495-R0	GO:0003872,GO:0005524,GO:0006002,GO:0006096
SpGA2022_011760-R0	NA
SpGA2022_011761-R0	NA
SpGA2022_053496-R0	NA
SpGA2022_011763-R0	GO:0005515
SpGA2022_053497-R0	GO:0008233
SpGA2022_011765-R0	NA
SpGA2022_011766-R0	NA
SpGA2022_011767-R0	GO:0015020,GO:0016020,GO:0016757
SpGA2022_011768-R0	NA
SpGA2022_053498-R0	GO:0005515
SpGA2022_011770-R0	NA
SpGA2022_011771-R0	NA
SpGA2022_011772-R0	GO:0004144,GO:0045017
SpGA2022_053499-R0	GO:0016757,GO:0047262
SpGA2022_011774-R0	NA
SpGA2022_011775-R0	NA
SpGA2022_011776-R0	GO:0004252,GO:0006508,GO:0008236
SpGA2022_053500-R0	GO:0003824,GO:0003825,GO:0005992
SpGA2022_011778-R0	NA
SpGA2022_011779-R0	NA
SpGA2022_011780-R0	GO:0000977,GO:0003677,GO:0003700,GO:0005634,GO:0006355,GO:0045944,GO:0046983
SpGA2022_011781-R0	NA
SpGA2022_011782-R0	NA
SpGA2022_011783-R0	NA
SpGA2022_011784-R0	NA
SpGA2022_011785-R0	GO:0008270
SpGA2022_011786-R0	NA
SpGA2022_011787-R0	NA
SpGA2022_011788-R0	NA
SpGA2022_011789-R0	GO:0016021
SpGA2022_011790-R0	GO:0005515
SpGA2022_011791-R0	NA
SpGA2022_053501-R0	GO:0006744,GO:0008425
SpGA2022_053502-R0	GO:0003735,GO:0005840,GO:0006412
SpGA2022_053503-R0	GO:0004672,GO:0005515,GO:0005524,GO:0006468
SpGA2022_053504-R0	GO:0004672,GO:0005515,GO:0005524,GO:0006468
SpGA2022_011795-R0	GO:0004672,GO:0005515,GO:0006468
SpGA2022_011796-R0	GO:0004672,GO:0006468
SpGA2022_053505-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_011797-R0	NA
SpGA2022_011798-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_011799-R0	GO:0005515
SpGA2022_011800-R0	GO:0005515
SpGA2022_011800-R1	GO:0004672,GO:0005515,GO:0005524,GO:0006468
SpGA2022_011802-R0	NA
SpGA2022_011803-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_053507-R0	GO:0005515
SpGA2022_011805-R0	GO:0004672,GO:0005515,GO:0005524,GO:0006468
SpGA2022_011805-R1	NA
SpGA2022_011807-R0	GO:0004672,GO:0005515,GO:0005524,GO:0006468
SpGA2022_011807-R1	NA
SpGA2022_011808-R0	NA
SpGA2022_011809-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_011809-R1	GO:0004672,GO:0005515,GO:0005524,GO:0006468
SpGA2022_011811-R0	GO:0004672,GO:0005515,GO:0005524,GO:0006468
SpGA2022_011811-R1	NA
SpGA2022_053512-R0	NA
SpGA2022_011815-R0	GO:0016791
SpGA2022_011816-R0	GO:0046872
SpGA2022_011817-R0	GO:0003700,GO:0006355,GO:0043565
SpGA2022_011818-R0	NA
SpGA2022_011819-R0	NA
SpGA2022_011820-R0	NA
SpGA2022_011821-R0	NA
SpGA2022_011822-R0	NA
SpGA2022_011823-R0	GO:0003824,GO:0005992
SpGA2022_053513-R0	GO:0009639,GO:0009959
SpGA2022_011825-R0	GO:0005515
SpGA2022_053514-R0	GO:0003677,GO:0003887,GO:0005524,GO:0006260,GO:0009360
SpGA2022_011827-R0	NA
SpGA2022_011828-R0	NA
SpGA2022_053515-R0	GO:0005515
SpGA2022_011830-R0	NA
SpGA2022_011831-R0	GO:0016020,GO:0016760,GO:0030244
SpGA2022_011832-R0	GO:0005515
SpGA2022_011834-R0	GO:0005515
SpGA2022_053516-R0	GO:0005515
SpGA2022_011836-R0	GO:0008270
SpGA2022_011837-R0	NA
SpGA2022_011838-R0	GO:0003824,GO:0006520,GO:0008483,GO:0009058,GO:0030170
SpGA2022_011839-R0	GO:0005515
SpGA2022_011840-R0	GO:0005515
SpGA2022_011841-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_011842-R0	NA
SpGA2022_011843-R0	GO:0003723,GO:0003735,GO:0006412,GO:0015934
SpGA2022_053517-R0	GO:0016020,GO:0022857,GO:0055085
SpGA2022_011845-R0	GO:0004672,GO:0005515,GO:0005524,GO:0006468
SpGA2022_011846-R0	GO:0005524,GO:0016887
SpGA2022_011847-R0	GO:0006351,GO:0043565
SpGA2022_011848-R0	NA
SpGA2022_011849-R0	GO:0005515
SpGA2022_011850-R0	GO:0003677
SpGA2022_053518-R0	NA
SpGA2022_053519-R0	GO:0005515,GO:0043087
SpGA2022_011853-R0	GO:0003677
SpGA2022_011854-R0	NA
SpGA2022_011855-R0	NA
SpGA2022_053520-R0	GO:0006508,GO:0008234
SpGA2022_011857-R0	GO:0005053,GO:0005515,GO:0016558
SpGA2022_011858-R0	NA
SpGA2022_011859-R0	NA
SpGA2022_053521-R0	NA
SpGA2022_053522-R0	NA
SpGA2022_053523-R0	NA
SpGA2022_053524-R0	GO:0005856,GO:0030036
SpGA2022_011864-R0	NA
SpGA2022_053525-R0	GO:0003824,GO:0006099,GO:0008964,GO:0015977
SpGA2022_011866-R0	NA
SpGA2022_053526-R0	GO:0000030,GO:0016757
SpGA2022_011868-R0	NA
SpGA2022_011869-R0	NA
SpGA2022_053527-R0	NA
SpGA2022_011871-R0	GO:0008531,GO:0009231,GO:0016787
SpGA2022_053528-R0	NA
SpGA2022_011873-R0	NA
SpGA2022_011874-R0	GO:0003676
SpGA2022_011875-R0	NA
SpGA2022_011876-R0	NA
SpGA2022_053529-R0	NA
SpGA2022_053530-R0	GO:0004146,GO:0004799,GO:0006231,GO:0006730,GO:0046654
SpGA2022_053531-R0	NA
SpGA2022_011880-R0	NA
SpGA2022_011881-R0	GO:0016192
SpGA2022_053532-R0	NA
SpGA2022_011883-R0	GO:0004407,GO:0016575
SpGA2022_011884-R0	NA
SpGA2022_011885-R0	GO:0005750,GO:0006122
SpGA2022_053533-R0	GO:0003677,GO:0006355
SpGA2022_011887-R0	NA
SpGA2022_053534-R0	NA
SpGA2022_053535-R0	GO:0003700,GO:0006355
SpGA2022_011890-R0	NA
SpGA2022_053536-R0	GO:0005509,GO:0005515,GO:0005783,GO:0006457,GO:0051082
SpGA2022_011893-R0	GO:0005515
SpGA2022_053537-R0	NA
SpGA2022_011894-R0	GO:0005515
SpGA2022_011895-R0	NA
SpGA2022_011896-R0	NA
SpGA2022_011897-R0	GO:0012511,GO:0016021
SpGA2022_011898-R0	GO:0005515
SpGA2022_011899-R0	GO:0006886,GO:0016192,GO:0030131
SpGA2022_011900-R0	GO:0005515
SpGA2022_011900-R1	GO:0005515
SpGA2022_011901-R0	NA
SpGA2022_011902-R0	GO:0016020,GO:0022857,GO:0055085
SpGA2022_011903-R0	NA
SpGA2022_011904-R0	NA
SpGA2022_011905-R0	NA
SpGA2022_011906-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_011907-R0	GO:0005515
SpGA2022_011908-R0	NA
SpGA2022_011909-R0	NA
SpGA2022_053539-R0	GO:0003735,GO:0005840,GO:0006412
SpGA2022_053540-R0	NA
SpGA2022_011912-R0	NA
SpGA2022_053541-R0	GO:0004674,GO:0005515,GO:0006281,GO:0006974,GO:0016301
SpGA2022_011914-R0	NA
SpGA2022_011914-R1	NA
SpGA2022_053543-R0	NA
SpGA2022_011916-R0	GO:0003700,GO:0006355,GO:0043565
SpGA2022_011917-R0	NA
SpGA2022_011918-R0	GO:0042138
SpGA2022_053544-R0	GO:0006012,GO:0016757,GO:0047216
SpGA2022_011920-R0	GO:0005506,GO:0016226,GO:0051536
SpGA2022_011921-R0	GO:0004674,GO:0006974
SpGA2022_053545-R0	GO:0046854,GO:0048015
SpGA2022_011923-R0	GO:0004650,GO:0005975
SpGA2022_011924-R0	NA
SpGA2022_053546-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_053547-R0	GO:0006306,GO:0008168
SpGA2022_053548-R0	GO:0005452,GO:0006820,GO:0016020,GO:0016021
SpGA2022_053549-R0	GO:0008168
SpGA2022_053550-R0	GO:0003676
SpGA2022_011931-R0	GO:0016429,GO:0030488,GO:0031515
SpGA2022_011932-R0	NA
SpGA2022_053551-R0	GO:0035091
SpGA2022_011934-R0	GO:0005634,GO:0005732,GO:0006364,GO:0034457
SpGA2022_011935-R0	GO:0003735,GO:0005840,GO:0006412
SpGA2022_011936-R0	GO:0000162,GO:0004048,GO:0016757
SpGA2022_011937-R0	GO:0015035
SpGA2022_011938-R0	GO:0005515
SpGA2022_053552-R0	GO:0004450,GO:0006102,GO:0016616
SpGA2022_011940-R0	NA
SpGA2022_053553-R0	GO:0004672,GO:0005515,GO:0005524,GO:0006468
SpGA2022_011942-R0	NA
SpGA2022_011943-R0	NA
SpGA2022_011944-R0	GO:0003735,GO:0005840,GO:0006412
SpGA2022_011945-R0	GO:0003677,GO:0005634
SpGA2022_053554-R0	GO:0005515
SpGA2022_053555-R0	NA
SpGA2022_011948-R0	GO:0022857,GO:0055085
SpGA2022_011949-R0	NA
SpGA2022_053556-R0	GO:0005524,GO:0016301,GO:0016310
SpGA2022_011951-R0	NA
SpGA2022_011952-R0	NA
SpGA2022_053557-R0	GO:0005515
SpGA2022_011954-R0	NA
SpGA2022_011955-R0	GO:0004672,GO:0005515,GO:0005524,GO:0006468
SpGA2022_011956-R0	NA
SpGA2022_053558-R0	GO:0003676
SpGA2022_053559-R0	NA
SpGA2022_011959-R0	NA
SpGA2022_011960-R0	GO:0003824,GO:0016846
SpGA2022_011961-R0	GO:0003824
SpGA2022_011962-R0	NA
SpGA2022_011963-R0	NA
SpGA2022_011964-R0	NA
SpGA2022_011965-R0	NA
SpGA2022_011966-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_053560-R0	GO:0000413,GO:0003755
SpGA2022_011968-R0	GO:0016021
SpGA2022_011969-R0	NA
SpGA2022_053561-R0	NA
SpGA2022_053562-R0	GO:0000166,GO:0000287,GO:0005524,GO:0015914,GO:0016021,GO:0016887,GO:0140326
SpGA2022_053563-R0	GO:0003676,GO:0003723,GO:0006396,GO:0006397
SpGA2022_011973-R0	GO:0003824
SpGA2022_011974-R0	GO:0008270
SpGA2022_011975-R0	GO:0016021
SpGA2022_011976-R0	NA
SpGA2022_011977-R0	NA
SpGA2022_011978-R0	NA
SpGA2022_053564-R0	GO:0003714,GO:0006355
SpGA2022_011980-R0	NA
SpGA2022_011981-R0	GO:0003697,GO:0006260
SpGA2022_011982-R0	NA
SpGA2022_011983-R0	GO:0016491
SpGA2022_011984-R0	GO:0016021,GO:0055085
SpGA2022_011985-R0	NA
SpGA2022_011986-R0	NA
SpGA2022_011987-R0	NA
SpGA2022_011988-R0	GO:0003677,GO:0006355,GO:0043565
SpGA2022_011989-R0	NA
SpGA2022_011990-R0	NA
SpGA2022_011991-R0	NA
SpGA2022_011992-R0	NA
SpGA2022_053565-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_011994-R0	NA
SpGA2022_053566-R0	GO:0006357,GO:0016538
SpGA2022_011996-R0	NA
SpGA2022_011997-R0	NA
SpGA2022_011998-R0	NA
SpGA2022_011999-R0	NA
SpGA2022_012000-R0	GO:0006355,GO:0008270,GO:0043565
SpGA2022_012001-R0	NA
SpGA2022_053567-R0	GO:0003676,GO:0004386,GO:0005524
SpGA2022_012003-R0	GO:0005515
SpGA2022_012004-R0	GO:0016747
SpGA2022_012005-R0	GO:0000160
SpGA2022_012006-R0	GO:0003677
SpGA2022_012007-R0	GO:0046872
SpGA2022_012008-R0	NA
SpGA2022_012009-R0	NA
SpGA2022_012010-R0	GO:0003723,GO:0004652,GO:0016779,GO:0031123,GO:0043631
SpGA2022_012011-R0	NA
SpGA2022_053568-R0	GO:0005506,GO:0016491,GO:0016705,GO:0031418
SpGA2022_012013-R0	GO:0003735,GO:0005840,GO:0006412
SpGA2022_012014-R0	GO:0004722,GO:0006470,GO:0016791
SpGA2022_012015-R0	GO:0016020
SpGA2022_053569-R0	GO:0003676,GO:0004386,GO:0005524
SpGA2022_012017-R0	NA
SpGA2022_012018-R0	NA
SpGA2022_012019-R0	NA
SpGA2022_012020-R0	GO:0006659,GO:0015297,GO:0016020,GO:0042910,GO:0055085,GO:0106245
SpGA2022_012020-R1	GO:0015297,GO:0016020,GO:0042910,GO:0055085
SpGA2022_012021-R0	GO:0000166,GO:0002161,GO:0003677,GO:0003899,GO:0004812,GO:0004823,GO:0005524,GO:0006351,GO:0006418,GO:0006429
SpGA2022_012022-R0	GO:0000413,GO:0003755
SpGA2022_012023-R0	GO:0051726
SpGA2022_012024-R0	GO:0000287,GO:0003824,GO:0030976
SpGA2022_053571-R0	NA
SpGA2022_012026-R0	GO:0008652,GO:0016620,GO:0046983,GO:0051287
SpGA2022_012027-R0	GO:0003677,GO:0003910,GO:0005524,GO:0006281,GO:0006310
SpGA2022_012028-R0	NA
SpGA2022_012029-R0	GO:0000275,GO:0005524,GO:0006754,GO:0015986,GO:0016887,GO:0045261,GO:0046034,GO:0046933,GO:1902600
SpGA2022_012029-R1	GO:0005524,GO:0015986,GO:0045261,GO:0046933
SpGA2022_012030-R0	NA
SpGA2022_012031-R0	NA
SpGA2022_012031-R1	NA
SpGA2022_053574-R0	NA
SpGA2022_012033-R0	NA
SpGA2022_012034-R0	GO:0008168
SpGA2022_012035-R0	GO:0005524,GO:0016020,GO:0042626
SpGA2022_012036-R0	NA
SpGA2022_012037-R0	GO:0003677
SpGA2022_012038-R0	NA
SpGA2022_012039-R0	NA
SpGA2022_012040-R0	NA
SpGA2022_053575-R0	NA
SpGA2022_012042-R0	NA
SpGA2022_012043-R0	NA
SpGA2022_012044-R0	NA
SpGA2022_012045-R0	NA
SpGA2022_012046-R0	NA
SpGA2022_053576-R0	NA
SpGA2022_053577-R0	NA
SpGA2022_012049-R0	NA
SpGA2022_012050-R0	GO:0003700,GO:0010468
SpGA2022_012051-R0	GO:0003677,GO:0003700,GO:0006355
SpGA2022_012052-R0	NA
SpGA2022_012053-R0	GO:0004190,GO:0006508
SpGA2022_012054-R0	GO:0003723,GO:0003735,GO:0006412,GO:0015934
SpGA2022_053578-R0	GO:0006644,GO:0042577
SpGA2022_012056-R0	GO:0005515
SpGA2022_012057-R0	GO:0006979,GO:0016671,GO:0030091,GO:0033743
SpGA2022_012058-R0	GO:0004364,GO:0005515,GO:0006749
SpGA2022_053579-R0	GO:0003700
SpGA2022_053580-R0	GO:0009765,GO:0016020
SpGA2022_012060-R0	NA
SpGA2022_012061-R0	NA
SpGA2022_012062-R0	NA
SpGA2022_012063-R0	NA
SpGA2022_012064-R0	NA
SpGA2022_012065-R0	NA
SpGA2022_012066-R0	GO:0005507,GO:0016491
SpGA2022_012067-R0	NA
SpGA2022_053581-R0	GO:0005507,GO:0016491
SpGA2022_012069-R0	GO:0000178,GO:0003723
SpGA2022_053582-R0	NA
SpGA2022_053583-R0	NA
SpGA2022_012072-R0	GO:0005515
SpGA2022_012073-R0	GO:0005515,GO:0005737,GO:0006511,GO:0007275,GO:0008270
SpGA2022_012074-R0	GO:0004176,GO:0004252,GO:0006508
SpGA2022_012075-R0	GO:0003735,GO:0005840,GO:0006412
SpGA2022_012076-R0	GO:0005515
SpGA2022_012077-R0	GO:0003677,GO:0005524,GO:0006298,GO:0030983,GO:0032300
SpGA2022_053584-R0	NA
SpGA2022_053585-R0	NA
SpGA2022_053586	GO:0005515,GO:0006396
SpGA2022_053586-R0	GO:0005515,GO:0006396
SpGA2022_053587-R0	NA
SpGA2022_012081-R0	NA
SpGA2022_012083-R0	GO:0016036
SpGA2022_012084-R0	GO:0005515
SpGA2022_012085-R0	NA
SpGA2022_053588-R0	GO:0003824,GO:0009058
SpGA2022_012087-R0	GO:0003735,GO:0005840,GO:0006412
SpGA2022_012088-R0	NA
SpGA2022_012089-R0	NA
SpGA2022_012090-R0	GO:0003677
SpGA2022_012091-R0	NA
SpGA2022_053589-R0	NA
SpGA2022_012093-R0	NA
SpGA2022_012094-R0	NA
SpGA2022_053590-R0	GO:0005524,GO:0035299
SpGA2022_053591-R0	GO:0004252,GO:0016021
SpGA2022_012097-R0	NA
SpGA2022_012098-R0	NA
SpGA2022_012099-R0	GO:0005515
SpGA2022_053592-R0	GO:0006629
SpGA2022_053593-R0	GO:0016020,GO:0030001,GO:0046873,GO:0055085
SpGA2022_053594-R0	GO:0016180,GO:0032039
